iter	Passed	Remaining
960	24157	980
961	24172	954
962	24186	929
963	24198	903
964	24216	878
965	24229	852
966	24242	827
967	24261	802
968	24274	776
969	24294	751
970	24306	725
971	24323	700
972	24341	675
973	24360	650
974	24381	625
975	24402	600
976	24420	574
977	24439	549
978	24459	524
979	24479	499
980	24499	474
981	24516	449
982	24532	424
983	24546	399
984	24565	374
985	24579	349
986	24594	323
987	24611	298
988	24626	273
989	24641	248
990	24655	223
991	24673	198
992	24685	174
993	24703	149
994	24715	124
995	24732	99
996	24745	74
997	24760	49
998	24775	24
999	24789	0
